Park Code,Park Name,Scientific Name,Common Names,Family
OZAR,Ozark National Scenic Riverways,Rhus copallina var. latifolia,"shining sumac, winged sumac",
OZAR,Ozark National Scenic Riverways,Alisma subcordatum,"American water plantain, southern water plantain, waterplaintain",Alismataceae
OZAR,Ozark National Scenic Riverways,Sagittaria latifolia,"broadleaf arrowhead, common arrowhead, duck-potato, wapato",Alismataceae
OZAR,Ozark National Scenic Riverways,Arisaema dracontium,"green dragon, greendragon",Araceae
OZAR,Ozark National Scenic Riverways,Arisaema triphyllum,Jack in the pulpit,Araceae
OZAR,Ozark National Scenic Riverways,Lemna trisulca,"ivy-leaf duckweed, star duckweed",Araceae
OZAR,Ozark National Scenic Riverways,Spirodela polyrrhiza,"common duckmeat, common duckweed, greater duckweed",Araceae
OZAR,Ozark National Scenic Riverways,Elodea nuttallii,"nuttall waterweed, Nuttall's waterweed, western waterweed",Hydrocharitaceae
OZAR,Ozark National Scenic Riverways,Najas gracillima,slender waternymph,Hydrocharitaceae
OZAR,Ozark National Scenic Riverways,Potamogeton foliosus,leafy pondweed,Potamogetonaceae
OZAR,Ozark National Scenic Riverways,Angelica venenosa,"hairy angelica, venous angelica",Apiaceae
OZAR,Ozark National Scenic Riverways,Chaerophyllum procumbens var. procumbens,spreading chervil,Apiaceae
OZAR,Ozark National Scenic Riverways,Cicuta maculata,"common water hemlock, poison parsnip, spotted cowbane, spotted parsley, spotted water hemlock, spotted water-hemlock, water hemlock",Apiaceae
OZAR,Ozark National Scenic Riverways,Cryptotaenia canadensis,"Canadian honewort, honewort",Apiaceae
OZAR,Ozark National Scenic Riverways,Daucus carota,"bird's nest, Queen Anne's lace, wild carrot",Apiaceae
OZAR,Ozark National Scenic Riverways,Erigenia bulbosa,harbinger of spring,Apiaceae
OZAR,Ozark National Scenic Riverways,Eryngium yuccifolium,"button eryngo, button snakeroot, Yuccaleaf eryngo",Apiaceae
OZAR,Ozark National Scenic Riverways,Ligusticum canadense,Canadian licorice-root,Apiaceae
OZAR,Ozark National Scenic Riverways,Osmorhiza longistylis,"aniseroot, longstyle sweetroot",Apiaceae
OZAR,Ozark National Scenic Riverways,Oxypolis rigidior,stiff cowbane,Apiaceae
OZAR,Ozark National Scenic Riverways,Sanicula canadensis,Canadian blacksnakeroot,Apiaceae
OZAR,Ozark National Scenic Riverways,Sanicula odorata,"cluster sanicle, clustered blacksnakeroot",Apiaceae
OZAR,Ozark National Scenic Riverways,Taenidia integerrima,"yellow pimpernel, yellow pimpernell",Apiaceae
OZAR,Ozark National Scenic Riverways,Thaspium barbinode,"hairyjoint meadowparsnip, hairyspine thaspium",Apiaceae
OZAR,Ozark National Scenic Riverways,Thaspium trifoliatum var. flavum,,Apiaceae
OZAR,Ozark National Scenic Riverways,Torilis arvensis,erect hedgeparsley,Apiaceae
OZAR,Ozark National Scenic Riverways,Zizia aptera,"heartleaf alexanders, heart-leaf alexanders, meadow zizia, meadowparsnip",Apiaceae
OZAR,Ozark National Scenic Riverways,Zizia aurea,"golden alexanders, golden zizia",Apiaceae
OZAR,Ozark National Scenic Riverways,Aralia racemosa,American spikenard,Araliaceae
OZAR,Ozark National Scenic Riverways,Panax quinquefolius,American ginseng,Araliaceae
OZAR,Ozark National Scenic Riverways,Ilex decidua,possumhaw,Aquifoliaceae
OZAR,Ozark National Scenic Riverways,Allium canadense,"Canada garlic, meadow garlic",Amaryllidaceae
OZAR,Ozark National Scenic Riverways,Allium cernuum,nodding onion,Amaryllidaceae
OZAR,Ozark National Scenic Riverways,Allium stellatum,"autumn onion, prairie onion",Amaryllidaceae
OZAR,Ozark National Scenic Riverways,Nothoscordum bivalve,crowpoison,Amaryllidaceae
OZAR,Ozark National Scenic Riverways,Camassia scilloides,Atlantic camas,Asparagaceae
OZAR,Ozark National Scenic Riverways,Maianthemum racemosum,"false Solomon's-seal, feather Solomon's seal, feathery false lily of the valley, feathery false Solomon's-seal",Asparagaceae
OZAR,Ozark National Scenic Riverways,Manfreda virginica,false aloe,Asparagaceae
OZAR,Ozark National Scenic Riverways,Polygonatum biflorum var. commutatum,"king Solomon's seal, King Solomon's-seal, smooth Solomon's seal",Asparagaceae
OZAR,Ozark National Scenic Riverways,Hypoxis hirsuta,common goldstar,Hypoxidaceae
OZAR,Ozark National Scenic Riverways,Sisyrinchium angustifolium,"blueeyed grass, blue-eyed grass, common blue-eyed grass, common blue-eyedgrass, narrowleaf blue-eyed grass",Iridaceae
OZAR,Ozark National Scenic Riverways,Sisyrinchium campestre,"prairie blueeyed grass, prairie blue-eyed grass",Iridaceae
OZAR,Ozark National Scenic Riverways,Corallorhiza odontorhiza,autumn coralroot,Orchidaceae
OZAR,Ozark National Scenic Riverways,Cypripedium calceolus var. pubescens,"greater yellow lady's slipper, greater yellow lady's-slipper, hairy ladyslipper, yellow ladyslipper",Orchidaceae
OZAR,Ozark National Scenic Riverways,Cypripedium reginae,"showy lady's slipper, showy lady's-slipper",Orchidaceae
OZAR,Ozark National Scenic Riverways,Galearis spectabilis,"showy orchid, showy orchis",Orchidaceae
OZAR,Ozark National Scenic Riverways,Goodyera pubescens,downy rattlesnake-plantain,Orchidaceae
OZAR,Ozark National Scenic Riverways,Liparis liliifolia,brown widelip orchid,Orchidaceae
OZAR,Ozark National Scenic Riverways,Liparis loeselii,"yellow widelip orchid, yellow wide-lip orchid",Orchidaceae
OZAR,Ozark National Scenic Riverways,Malaxis unifolia,"green addersmouth orchid, green adder's-mouth orchid",Orchidaceae
OZAR,Ozark National Scenic Riverways,Platanthera flava,"palegreen orchid, southern rein orchid",Orchidaceae
OZAR,Ozark National Scenic Riverways,Platanthera peramoena,purple fringeless orchid,Orchidaceae
OZAR,Ozark National Scenic Riverways,Spiranthes cernua,"common ladies' tresses, nodding ladiestresses, nodding ladies'-tresses, nodding lady's tresses, white nodding ladies'-tresses",Orchidaceae
OZAR,Ozark National Scenic Riverways,Spiranthes lacera var. gracilis,"northern slender ladiestresses, northern slender ladies'-tresses, northern slender lady's tresses",Orchidaceae
OZAR,Ozark National Scenic Riverways,Spiranthes magnicamporum,"Great Plains ladiestresses, Great Plains ladies'-tresses, Great Plains lady's tresses",Orchidaceae
OZAR,Ozark National Scenic Riverways,Achillea millefolium,"bloodwort, carpenter's weed, common yarrow, hierba de las cortaduras, milenrama, milfoil, plumajillo, western yarrow, yarrow",Asteraceae
OZAR,Ozark National Scenic Riverways,Ambrosia artemisiifolia,"annual ragweed, common ragweed, low ragweed, ragweed, Roman wormwood, short ragweed, small ragweed",Asteraceae
OZAR,Ozark National Scenic Riverways,Ambrosia bidentata,lanceleaf ragweed,Asteraceae
OZAR,Ozark National Scenic Riverways,Ambrosia trifida,"blood ragweed, giant ragweed, great ragweed, horseweed, perennial ragweed, tall ragweed, Texan great ragweed",Asteraceae
OZAR,Ozark National Scenic Riverways,Antennaria parlinii ssp. fallax,Parlin's pussytoes,Asteraceae
OZAR,Ozark National Scenic Riverways,Antennaria plantaginifolia,"plantainleaf pussytoes, woman's tobacco",Asteraceae
OZAR,Ozark National Scenic Riverways,Arctium minus,"beggar's button, burdock, common burdock, lesser burdock, lesser burrdock, small burdock, smaller burdock, wild burdock, wild rhubarb",Asteraceae
OZAR,Ozark National Scenic Riverways,Artemisia annua,"annual wormwood, sweet sagewort",Asteraceae
OZAR,Ozark National Scenic Riverways,Artemisia campestris ssp. caudata,"field sagewort, field wormwood, Pacific wormwood",Asteraceae
OZAR,Ozark National Scenic Riverways,Aster anomalus,manyray aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster cordifolius,common blue wood aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster furcatus,forked aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster laevis,smooth blue aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster lateriflorus,farewell summer,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster linariifolius,flaxleaf aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster novae-angliae,New England aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster oblongifolius,aromatic aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster oolentangiensis,skyblue aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster patens var. patentissimus,late purple aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster pilosus,white oldfield aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster ptarmicoides,"prairie goldenrod, upland white aster, white flat-top goldenrod",Asteraceae
OZAR,Ozark National Scenic Riverways,Aster sagittifolius,"swordleaf wood aster, white arrow aster",Asteraceae
OZAR,Ozark National Scenic Riverways,Aster sericeus,western silver aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Aster turbinellus,smooth violet prairie aster,Asteraceae
OZAR,Ozark National Scenic Riverways,Berlandiera texana,Texas greeneyes,Asteraceae
OZAR,Ozark National Scenic Riverways,Bidens aristosa,"bearded beggarticks, long-bracted beggar-ticks, tickseed sunflower",Asteraceae
OZAR,Ozark National Scenic Riverways,Bidens cernua,"bur marigold, nodding beggartick, nodding beggarticks, nodding bur marigold, nodding burmarigold, nodding bur-marigold, nodding burr-marigold, sticktight",Asteraceae
OZAR,Ozark National Scenic Riverways,Bidens discoidea,"discoid beggarticks, small beggarticks, swamp beggar-ticks",Asteraceae
OZAR,Ozark National Scenic Riverways,Bidens frondosa,"bur marigold, devil's beggartick, devil's beggarticks, devil's bootjack, devil's-pitchfork, pitchfork weed, sticktight, sticktights, tickseed sunflower",Asteraceae
OZAR,Ozark National Scenic Riverways,Brickellia eupatorioides,false boneset,Asteraceae
OZAR,Ozark National Scenic Riverways,Brickellia eupatorioides var. texana,false boneset,Asteraceae
OZAR,Ozark National Scenic Riverways,Cacalia atriplicifolia,,Asteraceae
OZAR,Ozark National Scenic Riverways,Cacalia muehlenbergii,,Asteraceae
OZAR,Ozark National Scenic Riverways,Centaurea maculosa,spotted knapweed,Asteraceae
OZAR,Ozark National Scenic Riverways,Chrysopsis pilosa,soft goldenaster,Asteraceae
OZAR,Ozark National Scenic Riverways,Cichorium intybus,"blue sailors, chickory, chicory, coffeeweed, common chicory, French endive, succory",Asteraceae
OZAR,Ozark National Scenic Riverways,Cirsium altissimum,"roadside thistle, tall thistle",Asteraceae
OZAR,Ozark National Scenic Riverways,Cirsium vulgare,"bull thistle, common thistle, spear thistle",Asteraceae
OZAR,Ozark National Scenic Riverways,Conyza canadensis,Canadian horseweed,Asteraceae
OZAR,Ozark National Scenic Riverways,Coreopsis lanceolata,"lance coreopsis, lanceleaf tickseed",Asteraceae
OZAR,Ozark National Scenic Riverways,Coreopsis palmata,"stiff tickseed, wedgeleaf coreopsis",Asteraceae
OZAR,Ozark National Scenic Riverways,Coreopsis pubescens,"hairy coreopsis, star tickseed",Asteraceae
OZAR,Ozark National Scenic Riverways,Coreopsis tripteris,"Atlantic coreopsis, tall tickseed",Asteraceae
OZAR,Ozark National Scenic Riverways,Echinacea pallida,"pale echinacea, pale purple coneflower, purple coneflower",Asteraceae
OZAR,Ozark National Scenic Riverways,Echinacea purpurea,"eastern purple coneflower, purple coneflower",Asteraceae
OZAR,Ozark National Scenic Riverways,Elephantopus carolinianus,"Carolina elephantsfoot, leafy elephantfoot",Asteraceae
OZAR,Ozark National Scenic Riverways,Erechtites hieraciifolia,American burnweed,Asteraceae
OZAR,Ozark National Scenic Riverways,Erigeron annuus,"annual fleabane, eastern daisy fleabane",Asteraceae
OZAR,Ozark National Scenic Riverways,Erigeron philadelphicus,"Philadelphia daisy, Philadelphia fleabane",Asteraceae
OZAR,Ozark National Scenic Riverways,Erigeron pulchellus,robin's plantain,Asteraceae
OZAR,Ozark National Scenic Riverways,Erigeron strigosus,"Beyrich's fleabane, prairie fleabane",Asteraceae
OZAR,Ozark National Scenic Riverways,Eupatorium altissimum,white snakeroot,Asteraceae
OZAR,Ozark National Scenic Riverways,Eupatorium coelestinum,blue mistflower,Asteraceae
OZAR,Ozark National Scenic Riverways,Eupatorium perfoliatum,common boneset,Asteraceae
OZAR,Ozark National Scenic Riverways,Eupatorium purpureum,sweetscented joepyeweed,Asteraceae
OZAR,Ozark National Scenic Riverways,Eupatorium rugosum,"richweed, snakeroot, white snakeroot",Asteraceae
OZAR,Ozark National Scenic Riverways,Eupatorium serotinum,"late eupatorium, lateflowering thoroughwort",Asteraceae
OZAR,Ozark National Scenic Riverways,Gamochaeta purpurea,"spoonleaf purple everlasting, spoon-leaf purple everlasting",Asteraceae
OZAR,Ozark National Scenic Riverways,Gnaphalium obtusifolium,rabbit tobacco,Asteraceae
OZAR,Ozark National Scenic Riverways,Helenium amarum,"bitter sneezeweed, yellowdicks",Asteraceae
OZAR,Ozark National Scenic Riverways,Helenium autumnale,"bitterweed, common sneezeweed, fall sneezeweed, false sunflower, mountain sneezeweed",Asteraceae
OZAR,Ozark National Scenic Riverways,Helenium flexuosum,purplehead sneezeweed,Asteraceae
OZAR,Ozark National Scenic Riverways,Helianthus hirsutus,hairy sunflower,Asteraceae
OZAR,Ozark National Scenic Riverways,Helianthus occidentalis,fewleaf sunflower,Asteraceae
OZAR,Ozark National Scenic Riverways,Helianthus strumosus,paleleaf woodland sunflower,Asteraceae
OZAR,Ozark National Scenic Riverways,Helianthus tuberosus,"girasole, Jerusalem artichoke, Jerusalem sunflower, Jerusalem-artichoke",Asteraceae
OZAR,Ozark National Scenic Riverways,Heliopsis helianthoides var. occidentalis,smooth oxeye,Asteraceae
OZAR,Ozark National Scenic Riverways,Hieracium gronovii,"Gronovis hawkweed, queendevil",Asteraceae
OZAR,Ozark National Scenic Riverways,Hieracium scabrum,rough hawkweed,Asteraceae
OZAR,Ozark National Scenic Riverways,Krigia biflora,"tall dwarfdandelion, twoflower dwarfdandelion, two-flower dwarf-dandelion",Asteraceae
OZAR,Ozark National Scenic Riverways,Krigia dandelion,"potato dwarfdandelion, tuber dandelion, tuber dwarfdandelion",Asteraceae
OZAR,Ozark National Scenic Riverways,Krigia virginica,Virginia dwarfdandelion,Asteraceae
OZAR,Ozark National Scenic Riverways,Lactuca canadensis,"Canada lettuce, Florida blue lettuce, wild lettuce",Asteraceae
OZAR,Ozark National Scenic Riverways,Lactuca floridana,woodland lettuce,Asteraceae
OZAR,Ozark National Scenic Riverways,Leucanthemum vulgare var. pinnatifidum,,Asteraceae
OZAR,Ozark National Scenic Riverways,Liatris aspera,"rough gayfeather, tall blazing star, tall gayfeather",Asteraceae
OZAR,Ozark National Scenic Riverways,Liatris cylindracea,Ontario blazing star,Asteraceae
OZAR,Ozark National Scenic Riverways,Liatris pycnostachya,"cat-tail gayfeather, Kansas gayfeather, prairie blazing star",Asteraceae
OZAR,Ozark National Scenic Riverways,Liatris squarrosa,"scaly blazing star, scaly gayfeather",Asteraceae
OZAR,Ozark National Scenic Riverways,Parthenium integrifolium,"American feverfew, wild quinine",Asteraceae
OZAR,Ozark National Scenic Riverways,Polymnia canadensis,"rayless leafcup, whiteflower leafcup",Asteraceae
OZAR,Ozark National Scenic Riverways,Polymnia uvedalia,,Asteraceae
OZAR,Ozark National Scenic Riverways,Prenanthes altissima var. cinnamomea,,Asteraceae
OZAR,Ozark National Scenic Riverways,Ratibida pinnata,"grayhead prairieconeflower, pinnate prairie coneflower",Asteraceae
OZAR,Ozark National Scenic Riverways,Rudbeckia fulgida var. umbrosa,orange coneflower,Asteraceae
OZAR,Ozark National Scenic Riverways,Rudbeckia hirta var. pulcherrima,"blackeyed Susan, pinewoods coneflower",Asteraceae
OZAR,Ozark National Scenic Riverways,Rudbeckia laciniata,cutleaf coneflower,Asteraceae
OZAR,Ozark National Scenic Riverways,Rudbeckia missouriensis,"Missouri coneflower, Missouri orange coneflower",Asteraceae
OZAR,Ozark National Scenic Riverways,Rudbeckia subtomentosa,sweet coneflower,Asteraceae
OZAR,Ozark National Scenic Riverways,Rudbeckia triloba,browneyed Susan,Asteraceae
OZAR,Ozark National Scenic Riverways,Senecio aureus,golden ragwort,Asteraceae
OZAR,Ozark National Scenic Riverways,Senecio obovatus,"round-leaf groundsel, roundleaf ragwort",Asteraceae
OZAR,Ozark National Scenic Riverways,Silphium asteriscus var. scabrum,,Asteraceae
OZAR,Ozark National Scenic Riverways,Silphium perfoliatum,cup plant,Asteraceae
OZAR,Ozark National Scenic Riverways,Silphium terebinthinaceum,prairie rosinweed,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago altissima,"Canada goldenrod, Canadian goldenrod",Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago arguta,Atlantic goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago buckleyi,Buckley's goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago caesia,wreath goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago drummondii,Drummond's goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago flexicaulis,zigzag goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago gigantea,giant goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago hispida,hairy goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago juncea,early goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago nemoralis,gray goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago patula,roundleaf goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago petiolaris,downy ragged goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago radula,"rough goldenrod, western rough goldenrod",Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago rigida,stiff-leaved goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago rugosa,wrinkleleaf goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago rugosa ssp. aspera,"wrinkled goldenrod, wrinkleleaf goldenrod",Asteraceae
OZAR,Ozark National Scenic Riverways,Solidago ulmifolia,elmleaf goldenrod,Asteraceae
OZAR,Ozark National Scenic Riverways,Taraxacum officinale,"blowball, common dandelion, dandelion, faceclock",Asteraceae
OZAR,Ozark National Scenic Riverways,Verbesina alternifolia,wingstem,Asteraceae
OZAR,Ozark National Scenic Riverways,Verbesina helianthoides,"gravelweed, gravelweed crownbeard",Asteraceae
OZAR,Ozark National Scenic Riverways,Verbesina virginica,"maritime groundcherry, white crownbeard",Asteraceae
OZAR,Ozark National Scenic Riverways,Vernonia arkansana,Arkansas ironweed,Asteraceae
OZAR,Ozark National Scenic Riverways,Vernonia baldwinii,Baldwin's ironweed,Asteraceae
OZAR,Ozark National Scenic Riverways,Vernonia gigantea,"giant ironweed, tall ironweed",Asteraceae
OZAR,Ozark National Scenic Riverways,Xanthium strumarium var. canadense,"Canada cocklebur, Canada cockleburr, cocklebur, common cocklebur, rough cocklebur, rough cockleburr",Asteraceae
OZAR,Ozark National Scenic Riverways,Campanula americana,American bellflower,Campanulaceae
OZAR,Ozark National Scenic Riverways,Campanula rotundifolia,"bluebell, bluebell bellflower, bluebell-of-Scotland, roundleaf harebell",Campanulaceae
OZAR,Ozark National Scenic Riverways,Lobelia cardinalis,cardinalflower,Campanulaceae
OZAR,Ozark National Scenic Riverways,Lobelia inflata,"Indian tobacco, Indian-tobacco",Campanulaceae
OZAR,Ozark National Scenic Riverways,Lobelia siphilitica,great blue lobelia,Campanulaceae
OZAR,Ozark National Scenic Riverways,Lobelia spicata,"palespike lobelia, pale-spike lobelia, pale-spiked lobelia",Campanulaceae
OZAR,Ozark National Scenic Riverways,Lobelia spicata var. leptostachys,palespike lobelia,Campanulaceae
OZAR,Ozark National Scenic Riverways,Triodanis perfoliata,"clasping bellwort, clasping Venus' lookingglass, clasping Venus' looking-glass, clasping-leaf Venus' looking-glass, common Venus' lookingglass, roundleaved triodanis",Campanulaceae
OZAR,Ozark National Scenic Riverways,Cynoglossum officinale,"common houndstongue, gypsyflower, gypsy-flower, hound's tongue, houndstongue",Boraginaceae
OZAR,Ozark National Scenic Riverways,Cynoglossum virginianum,"blue houndstongue, wild comfrey",Boraginaceae
OZAR,Ozark National Scenic Riverways,Echium vulgare,"blueweed, common echium, common viper's bugloss, common vipersbugloss",Boraginaceae
OZAR,Ozark National Scenic Riverways,Hackelia virginiana,"beggar's-lice, sticktight, virginia stickseed",Boraginaceae
OZAR,Ozark National Scenic Riverways,Lithospermum canescens,"hoary gromwell, hoary puccoon",Boraginaceae
OZAR,Ozark National Scenic Riverways,Mertensia virginica,Virginia bluebells,Boraginaceae
OZAR,Ozark National Scenic Riverways,Myosotis verna,spring forget-me-not,Boraginaceae
OZAR,Ozark National Scenic Riverways,Onosmodium molle ssp. subsetosum,softhair marbleseed,Boraginaceae
OZAR,Ozark National Scenic Riverways,Heliotropium tenellum,pasture heliotrope,Heliotropiaceae
